date,vis,hom,vis_score,hom_score,line,tag
20091115,DET,MIN,10,27,17,0.0
20091115,JAX,NYJ,24,22,6.5,1.0
20091115,KAN,OAK,16,10,2.5,1.0
20091115,NOR,STL,28,23,-14.5,0.0
20091115,NWE,IND,34,35,1.5,1.0
20091115,PHI,SDG,23,31,1.5,0.0
20091115,SEA,ARI,20,31,8.5,0.0
20091115,TAM,MIA,23,25,10,1.0
20091116,BAL,CLE,16,0,-11,1.0
20091119,MIA,CAR,24,17,3.5,1.0
20091122,ARI,STL,21,13,-9,0.0
20091122,ATL,NYG,31,34,7,1.0
20091122,BUF,JAX,15,18,8.5,1.0
20091122,CIN,OAK,17,20,-8.5,0.0
20091122,CLE,DET,37,38,3,1.0
20091122,IND,BAL,17,15,-1.5,1.0
20091122,NOR,TAM,38,7,-10.5,1.0
20091122,NYJ,NWE,14,31,11,0.0
20091122,PHI,CHI,24,20,-3.5,1.0
20091122,PIT,KAN,24,27,-11.5,0.0
20091122,SDG,DEN,32,3,-6,1.0
20091122,SEA,MIN,9,35,11,0.0
20091122,SFO,GNB,24,30,6,0.0
20091122,WAS,DAL,6,7,10.5,1.0
20091123,TEN,HOU,20,17,3.5,1.0
20091126,GNB,DET,34,12,-11.5,1.0
20091126,NYG,DEN,6,26,-4.5,0.0
20091126,OAK,DAL,7,24,13.5,0.0
20091129,ARI,TEN,17,20,2,0.0
20091129,CAR,NYJ,6,17,3.5,0.0
20091129,CHI,MIN,10,36,10,0.0
20091129,CLE,CIN,7,16,12,1.0
20091129,IND,HOU,35,27,-3,1.0
20091129,JAX,SFO,3,20,3,0.0
20091129,KAN,SDG,14,43,13.5,0.0
20091129,MIA,BUF,14,31,-3.5,0.0
20091129,PIT,BAL,17,20,8,1.0
20091129,SEA,STL,27,17,-3.5,1.0
20091129,TAM,ATL,17,20,12.5,1.0
20091129,WAS,PHI,24,27,10,1.0
20091130,NWE,NOR,17,38,1.5,0.0
20091203,NYJ,BUF,19,13,-3.5,1.0
20091206,DAL,NYG,24,31,-1.5,0.0
20091206,DEN,KAN,44,13,-6,1.0
20091206,DET,CIN,13,23,13.5,1.0
20091206,HOU,JAX,18,23,-1.5,0.0
20091206,MIN,ARI,17,30,-3,0.0
20091206,NOR,WAS,33,30,-8,0.0
20091206,NWE,MIA,21,22,-5,0.0
20091206,OAK,PIT,27,24,15,1.0
20091206,PHI,ATL,34,7,-4,1.0
20091206,SDG,CLE,30,23,-13.5,0.0
20091206,SFO,SEA,17,20,-1,0.0
20091206,STL,CHI,9,17,9,1.0
20091206,TAM,CAR,6,16,3.5,0.0
20091206,TEN,IND,17,27,6,0.0
20091207,BAL,GNB,14,27,4,0.0
20091210,PIT,CLE,6,13,-10,0.0
20091213,BUF,KAN,16,10,-2.5,1.0
20091213,CAR,NWE,10,20,12.5,1.0
20091213,CIN,MIN,10,30,6,0.0
20091213,DEN,IND,16,28,6.5,0.0
20091213,DET,BAL,3,48,14,0.0
20091213,GNB,CHI,21,14,-4,1.0
20091213,MIA,JAX,14,10,2,1.0
20091213,NOR,ATL,26,23,-10,0.0
20091213,NYJ,TAM,26,3,-3.5,1.0
20091213,PHI,NYG,45,38,-1,1.0
20091213,SDG,DAL,20,17,3.5,1.0
20091213,SEA,HOU,7,34,7,0.0
20091213,STL,TEN,7,47,14,0.0
20091213,WAS,OAK,34,13,-2.5,1.0
20091214,ARI,SFO,9,24,-4,0.0
20091217,IND,JAX,35,31,-3,1.0
20091219,DAL,NOR,24,17,7.5,1.0
20091220,ARI,DET,31,24,-14,0.0
20091220,ATL,NYJ,10,7,7,1.0
20091220,CHI,BAL,7,31,11,0.0
20091220,CIN,SDG,24,27,7,1.0
20091220,CLE,KAN,41,34,3,1.0
20091220,GNB,PIT,36,37,2.5,1.0
20091220,HOU,STL,16,13,-14,0.0
20091220,MIA,TEN,24,27,4.5,1.0
20091220,MIN,CAR,7,26,-9,0.0
20091220,NWE,BUF,17,10,-7,0.0
20091220,OAK,DEN,20,19,14,1.0
20091220,SFO,PHI,13,27,7.5,0.0
20091220,TAM,SEA,24,7,6.5,1.0
20091221,NYG,WAS,45,12,-3,1.0
20091225,SDG,TEN,42,17,2,1.0
20091227,BAL,PIT,20,23,3,0.0
20091227,BUF,ATL,3,31,8,0.0
20091227,CAR,NYG,41,9,8.5,1.0
20091227,DAL,WAS,17,0,-7,1.0
20091227,DEN,PHI,27,30,7,1.0
20091227,DET,SFO,6,20,14,0.0
20091227,HOU,MIA,27,20,2,1.0
20091227,JAX,NWE,7,35,9,0.0
20091227,KAN,CIN,10,17,13,1.0
20091227,NYJ,IND,29,15,3,1.0
20091227,OAK,CLE,9,23,3,0.0
20091227,SEA,GNB,10,48,13.5,0.0
20091227,STL,ARI,10,31,16,0.0
20091227,TAM,NOR,20,17,14,1.0
20091228,MIN,CHI,30,36,-8.5,0.0
20100103,ATL,TAM,20,10,-3,1.0
20100103,BAL,OAK,21,13,-10,0.0
20100103,CHI,DET,37,23,-4.5,1.0
20100103,CIN,NYJ,0,37,10,0.0
20100103,GNB,ARI,33,7,3,1.0
20100103,IND,BUF,9,30,8,0.0
20100103,JAX,CLE,17,23,2,0.0
20100103,KAN,DEN,44,24,10,1.0
20100103,NOR,CAR,10,23,10,0.0
20100103,NWE,HOU,27,34,7.5,1.0
20100103,NYG,MIN,7,44,8,0.0
20100103,PHI,DAL,0,24,3,0.0
20100103,PIT,MIA,30,24,-3,1.0
20100103,SFO,STL,28,6,-7,1.0
20100103,TEN,SEA,17,13,-6,0.0
20100103,WAS,SDG,20,23,3,0.0
20100909,MIN,NOR,9,14,5,0.0
20100912,ARI,STL,17,13,-3,1.0
20100912,ATL,PIT,9,15,-1.5,0.0
20100912,CAR,NYG,18,31,6,0.0
20100912,CIN,NWE,24,38,5.5,0.0
20100912,CLE,TAM,14,17,2.5,0.0
20100912,DAL,WAS,7,13,-3,0.0
20100912,DEN,JAX,17,24,3,0.0
20100912,DET,CHI,14,19,6.5,1.0
20100912,GNB,PHI,27,20,-3,1.0
20100912,IND,HOU,24,34,-1,0.0
20100912,MIA,BUF,15,10,-3,1.0
20100912,OAK,TEN,13,38,6.5,0.0
20100912,SFO,SEA,6,31,-3,0.0
20100913,BAL,NYJ,10,9,1,1.0
20100913,SDG,KAN,14,21,-4,0.0
20100919,ARI,ATL,7,41,7,0.0
20100919,BAL,CIN,10,15,-3,0.0
20100919,BUF,GNB,7,34,13,0.0
20100919,CHI,DAL,27,20,7,1.0
20100919,HOU,WAS,30,27,-3,0.0
20100919,JAX,SDG,13,38,7,0.0
20100919,KAN,CLE,16,14,3,1.0
20100919,MIA,MIN,14,10,6,1.0
20100919,NWE,NYJ,14,28,-3,0.0
20100919,NYG,IND,14,38,4,0.0
20100919,PHI,DET,35,32,-6.5,0.0
20100919,PIT,TEN,19,11,6,1.0
20100919,SEA,DEN,14,31,3.5,0.0
20100919,STL,OAK,14,16,3,1.0
20100919,TAM,CAR,20,7,4,1.0
20100920,NOR,SFO,25,22,-5,0.0
20100926,ATL,NOR,27,24,3,1.0
20100926,BUF,NWE,30,38,14.5,1.0
20100926,CIN,CAR,20,7,-3.5,1.0
20100926,CLE,BAL,17,24,12.5,1.0
20100926,DAL,HOU,27,13,2.5,1.0
20100926,DET,MIN,10,24,13,0.0
20100926,IND,DEN,27,13,-6,1.0
20100926,NYJ,MIA,31,23,2.5,1.0
20100926,OAK,ARI,23,24,5.5,1.0
20100926,PHI,JAX,28,3,-3,1.0
20100926,PIT,TAM,38,13,-3,1.0
20100926,SDG,SEA,20,27,-4,0.0
20100926,SFO,KAN,10,31,-3,0.0
20100926,TEN,NYG,29,10,3,1.0
20100926,WAS,STL,16,30,-5,0.0
20100927,GNB,CHI,17,20,-3,0.0
20101003,ARI,SDG,10,41,9.5,0.0
20101003,BAL,PIT,17,14,2.5,1.0
20101003,CAR,NOR,14,16,12.5,1.0
20101003,CHI,NYG,3,17,3.5,0.0
20101003,CIN,CLE,20,23,-2.5,0.0
20101003,DEN,TEN,26,20,6.5,1.0
20101003,DET,GNB,26,28,14.5,1.0
20101003,HOU,OAK,31,24,-3.5,1.0
20101003,IND,JAX,28,31,-7,0.0
20101003,NYJ,BUF,38,14,-6,1.0
20101003,SEA,STL,3,20,-2,0.0
20101003,SFO,ATL,14,16,7,1.0
20101003,WAS,PHI,17,12,5,1.0
20101004,NWE,MIA,41,14,-1,1.0
20101010,ATL,CLE,20,10,-3,1.0
20101010,CHI,CAR,23,6,3,1.0
20101010,DEN,BAL,17,31,8,0.0
20101010,GNB,WAS,13,16,-3,0.0
20101010,JAX,BUF,36,26,2.5,1.0
20101010,KAN,IND,9,19,7.5,0.0
20101010,NOR,ARI,20,30,-7,0.0
20101010,NYG,HOU,34,10,3,1.0
20101010,PHI,SFO,27,24,3,1.0
20101010,SDG,OAK,27,35,-7,0.0
20101010,STL,DET,6,44,3,0.0
20101010,TAM,CIN,24,21,7,1.0
20101010,TEN,DAL,34,27,7,1.0
20101011,MIN,NYJ,20,29,4.5,0.0
20101017,ATL,PHI,17,31,1.5,0.0
20101017,BAL,NWE,20,23,3,0.0
20101017,CLE,PIT,10,28,14,0.0
20101017,DAL,MIN,21,24,1.5,0.0
20101017,DET,NYG,20,28,10,1.0
20101017,IND,WAS,27,24,-3,0.0
20101017,KAN,HOU,31,35,4.5,1.0
20101017,MIA,GNB,23,20,3,1.0
20101017,NOR,TAM,31,6,-5.5,1.0
20101017,NYJ,DEN,24,20,-3.5,1.0
20101017,OAK,SFO,9,17,7,0.0
20101017,SDG,STL,17,20,-8.5,0.0
20101017,SEA,CHI,23,20,6,1.0
20101018,TEN,JAX,30,3,-3,1.0
20101024,ARI,SEA,10,22,6.5,0.0
20101024,BUF,BAL,34,37,12.5,1.0
20101024,CIN,ATL,32,39,3.5,0.0
20101024,CLE,NOR,30,17,12.5,1.0
20101024,JAX,KAN,20,42,9,0.0
20101024,MIN,GNB,24,28,2.5,0.0
20101024,NWE,SDG,23,20,1.5,1.0
20101024,OAK,DEN,59,14,7,1.0
20101024,PHI,TEN,19,37,3,0.0
20101024,PIT,MIA,23,22,-3,0.0
20101024,SFO,CAR,20,23,-2.5,0.0
20101024,STL,TAM,17,18,3,1.0
20101024,WAS,CHI,17,14,3,1.0
20101025,NYG,DAL,41,35,3.5,1.0
20101031,BUF,KAN,10,13,7,1.0
20101031,CAR,STL,10,20,2.5,0.0
20101031,DEN,SFO,16,24,2.5,0.0
20101031,GNB,NYJ,9,0,6,1.0
20101031,JAX,DAL,35,17,6.5,1.0
20101031,MIA,CIN,22,14,1,1.0
20101031,MIN,NWE,18,28,5.5,0.0
20101031,PIT,NOR,10,20,1,0.0
20101031,SEA,OAK,3,33,2,0.0
20101031,TAM,ARI,38,35,3,1.0
20101031,TEN,SDG,25,33,6,0.0
20101031,WAS,DET,25,37,3,0.0
20101101,HOU,IND,17,30,5.5,0.0
20101107,ARI,MIN,24,27,7.5,1.0
20101107,CHI,BUF,22,19,-3,0.0
20101107,DAL,GNB,7,45,7,0.0
20101107,IND,PHI,24,26,3,1.0
20101107,KAN,OAK,20,23,0,0.0
20101107,MIA,BAL,10,26,5,0.0
20101107,NOR,CAR,34,3,-6.5,1.0
20101107,NWE,CLE,14,34,-4,0.0
20101107,NYG,SEA,41,7,-7.5,1.0
20101107,NYJ,DET,23,20,-5.5,0.0
20101107,SDG,HOU,29,23,-3,1.0
20101107,TAM,ATL,21,27,9,1.0
20101108,PIT,CIN,27,21,-5.5,1.0
20101111,BAL,ATL,21,26,1,0.0
20101114,CAR,TAM,16,31,7,0.0
20101114,CIN,IND,17,23,7,1.0
20101114,DAL,NYG,33,20,12.5,1.0
20101114,DET,BUF,12,14,1.5,0.0
20101114,HOU,JAX,24,31,0,0.0
20101114,KAN,DEN,29,49,-1,0.0
20101114,MIN,CHI,13,27,-1,0.0
20101114,NWE,PIT,39,26,4.5,1.0
20101114,NYJ,CLE,26,20,-3.5,1.0
20101114,SEA,ARI,36,18,4,1.0
20101114,STL,SFO,20,23,4.5,1.0
20101114,TEN,MIA,17,29,1,0.0
20101115,PHI,WAS,59,28,-3.5,1.0
20101118,CHI,MIA,16,0,2,1.0
20101121,ARI,KAN,13,31,7,0.0
20101121,ATL,STL,34,17,-3.5,1.0
20101121,BAL,CAR,37,13,-13.5,1.0
20101121,BUF,CIN,49,31,4,1.0
20101121,CLE,JAX,20,24,2.5,0.0
20101121,DET,DAL,19,35,7,0.0
20101121,GNB,MIN,31,3,-3,1.0
20101121,HOU,NYJ,27,30,6.5,1.0
20101121,IND,NWE,28,31,4.5,1.0
20101121,NYG,PHI,17,27,3.5,0.0
20101121,OAK,PIT,3,35,7,0.0
20101121,SEA,NOR,19,34,11,0.0
20101121,TAM,SFO,21,0,3.5,1.0
20101121,WAS,TEN,19,16,7,1.0
20101122,DEN,SDG,14,35,9,0.0
20101125,CIN,NYJ,10,26,9.5,0.0
20101125,NOR,DAL,30,27,-4.5,0.0
20101125,NWE,DET,45,24,-7.5,1.0
20101128,CAR,CLE,23,24,7.5,1.0
20101128,GNB,ATL,17,20,2,0.0
20101128,JAX,NYG,20,24,7.5,1.0
20101128,KAN,SEA,42,24,-2,1.0
20101128,MIA,OAK,33,17,3,1.0
20101128,MIN,WAS,17,13,-2.5,1.0
20101128,PHI,CHI,26,31,-3.5,0.0
20101128,PIT,BUF,19,16,-7,0.0
20101128,SDG,IND,36,14,2,1.0
20101128,STL,DEN,36,33,3,1.0
20101128,TAM,BAL,10,17,7.5,1.0
20101128,TEN,HOU,0,20,5,0.0
20101129,SFO,ARI,27,6,-2,1.0
20101202,HOU,PHI,24,34,8,0.0
20101205,ATL,TAM,28,24,-3,1.0
20101205,BUF,MIN,14,38,5,0.0
20101205,CAR,SEA,14,31,5,0.0
20101205,CHI,DET,24,20,-5.5,0.0
20101205,CLE,MIA,13,10,6,1.0
20101205,DAL,IND,38,35,5.5,1.0
20101205,DEN,KAN,6,10,8,1.0
20101205,JAX,TEN,17,6,3,1.0
20101205,NOR,CIN,34,30,-7,0.0
20101205,OAK,SDG,28,13,13,1.0
20101205,PIT,BAL,13,10,3,1.0
20101205,SFO,GNB,16,34,9,0.0
20101205,STL,ARI,19,6,-3.5,1.0
20101205,WAS,NYG,7,31,7.5,0.0
20101206,NYJ,NWE,3,45,4,0.0
20101209,IND,TEN,30,28,-4,0.0
20101212,ATL,CAR,31,10,-7.5,1.0
20101212,CIN,PIT,7,23,8,0.0
20101212,CLE,BUF,6,13,0,0.0
20101212,DEN,ARI,13,43,-4,0.0
20101212,GNB,DET,3,7,-7,0.0
20101212,KAN,SDG,0,31,10,0.0
20101212,MIA,NYJ,10,6,5.5,1.0
20101212,NWE,CHI,36,7,-3,1.0
20101212,OAK,JAX,31,38,3.5,0.0
20101212,PHI,DAL,30,27,-4,0.0
20101212,SEA,SFO,21,40,5,0.0
20101212,STL,NOR,13,31,9,0.0
20101212,TAM,WAS,17,16,-1.5,0.0
20101213,BAL,HOU,34,28,-3,1.0
20101213,NYG,MIN,21,3,-5.5,1.0
20101216,SFO,SDG,7,34,10.5,0.0
20101219,ARI,CAR,12,19,2.5,0.0
20101219,ATL,SEA,34,18,-6,1.0
20101219,BUF,MIA,17,14,5.5,1.0
20101219,CLE,CIN,17,19,0,0.0
20101219,DEN,OAK,23,39,8,0.0
20101219,DET,TAM,23,20,4,1.0
20101219,GNB,NWE,27,31,14.5,1.0
20101219,HOU,TEN,17,31,1,0.0
20101219,JAX,IND,24,34,4.5,0.0
20101219,KAN,STL,27,13,3,1.0
20101219,NOR,BAL,24,30,2.5,0.0
20101219,NYJ,PIT,22,17,4,1.0
20101219,PHI,NYG,38,31,3,1.0
20101219,WAS,DAL,30,33,9.5,1.0
20101220,CHI,MIN,40,14,-7,1.0
20101223,CAR,PIT,3,27,14.5,0.0
20101225,DAL,ARI,26,27,-7.5,0.0
20101226,BAL,CLE,20,10,-4,1.0
20101226,DET,MIA,34,27,3.5,1.0
20101226,HOU,DEN,23,24,-2.5,0.0
20101226,IND,OAK,31,26,-2.5,1.0
20101226,NWE,BUF,34,3,-9,1.0
20101226,NYG,GNB,17,45,3,0.0
20101226,NYJ,CHI,34,38,3,0.0
20101226,SDG,CIN,20,34,-8,0.0
20101226,SEA,TAM,15,38,6,0.0
20101226,SFO,STL,17,25,2.5,0.0
20101226,TEN,KAN,14,34,4,0.0
20101226,WAS,JAX,20,17,6.5,1.0
20101227,NOR,ATL,17,14,2.5,1.0
20101228,MIN,PHI,24,14,14.5,1.0
20110102,ARI,SFO,7,38,6,0.0
20110102,BUF,NYJ,7,38,1.5,0.0
20110102,CAR,ATL,10,31,14.5,0.0
20110102,CHI,GNB,3,10,10.5,1.0
20110102,CIN,BAL,7,13,9.5,1.0
20110102,DAL,PHI,14,13,0,1.0
20110102,JAX,HOU,17,34,4,0.0
20110102,MIA,NWE,7,38,6,0.0
20110102,MIN,DET,13,20,3.5,0.0
20110102,NYG,WAS,17,14,-4,0.0
20110102,OAK,KAN,31,10,4.5,1.0
20110102,PIT,CLE,41,9,-6.5,1.0
20110102,SDG,DEN,33,28,-3.5,1.0
20110102,STL,SEA,6,16,-3,0.0
20110102,TAM,NOR,23,13,7,1.0
20110102,TEN,IND,20,23,9.5,1.0
20110908,NOR,GNB,34,42,5,0.0
20110911,ATL,CHI,12,30,-1.5,0.0
20110911,BUF,KAN,41,7,3.5,1.0
20110911,CAR,ARI,21,28,7,0.0
20110911,CIN,CLE,27,17,7,1.0
20110911,DAL,NYJ,24,27,6,1.0
20110911,DET,TAM,27,20,1.5,1.0
20110911,IND,HOU,7,34,9,0.0
20110911,MIN,SDG,17,24,8.5,1.0
20110911,NYG,WAS,14,28,-2,0.0
20110911,PHI,STL,31,13,-4,1.0
20110911,PIT,BAL,7,35,1.5,0.0
20110911,SEA,SFO,17,33,6,0.0
20110911,TEN,JAX,14,16,-1.5,0.0
20110912,NWE,MIA,38,24,-7.5,1.0
20110912,OAK,DEN,23,20,3,1.0
20110918,ARI,WAS,21,22,4.5,1.0
20110918,BAL,TEN,13,26,-6,0.0
20110918,CHI,NOR,13,30,5,0.0
20110918,CIN,DEN,22,24,3,1.0
20110918,CLE,IND,27,19,-1.5,1.0
20110918,DAL,SFO,27,24,-3,0.0
20110918,GNB,CAR,30,23,-11,0.0
20110918,HOU,MIA,23,13,-3,1.0
20110918,JAX,NYJ,3,32,9,0.0
20110918,KAN,DET,3,48,9,0.0
20110918,OAK,BUF,35,38,4,1.0
20110918,PHI,ATL,31,35,-2.5,0.0
20110918,SDG,NWE,21,35,7,0.0
20110918,SEA,PIT,0,24,14,0.0
20110918,TAM,MIN,24,20,1,1.0
20110919,STL,NYG,16,28,7,0.0
20110925,ARI,SEA,10,13,-3,0.0
20110925,ATL,TAM,13,16,1,0.0
20110925,BAL,STL,37,7,-6,1.0
20110925,DEN,TEN,14,17,7,1.0
20110925,DET,MIN,26,23,-3,0.0
20110925,GNB,CHI,27,17,-5,1.0
20110925,HOU,NOR,33,40,4,0.0
20110925,JAX,CAR,10,16,3.5,0.0
20110925,KAN,SDG,17,20,14.5,1.0
20110925,MIA,CLE,16,17,-2,0.0
20110925,NWE,BUF,31,34,-7.5,0.0
20110925,NYG,PHI,29,16,8,1.0
20110925,NYJ,OAK,24,34,-3,0.0
20110925,PIT,IND,23,20,-11,0.0
20110925,SFO,CIN,13,8,1,1.0
20110926,WAS,DAL,16,18,3.5,1.0
20111002,ATL,SEA,30,28,-6,0.0
20111002,BUF,CIN,20,23,-3,0.0
20111002,CAR,CHI,29,34,7,1.0
20111002,DEN,GNB,23,49,12,0.0
20111002,DET,DAL,34,30,2.5,1.0
20111002,MIA,SDG,16,26,7,0.0
20111002,MIN,KAN,17,22,-3,0.0
20111002,NOR,JAX,23,10,-9,1.0
20111002,NWE,OAK,31,19,-6.5,1.0
20111002,NYG,ARI,31,27,-1.5,1.0
20111002,NYJ,BAL,17,34,5,0.0
20111002,PIT,HOU,10,17,4,0.0
20111002,SFO,PHI,24,23,10,1.0
20111002,TEN,CLE,31,13,1.5,1.0
20111002,WAS,STL,17,10,-3,1.0
20111003,IND,TAM,17,24,10,1.0
20111009,ARI,MIN,10,34,3.5,0.0
20111009,CIN,JAX,30,20,-2.5,1.0
20111009,GNB,ATL,25,14,-6.5,1.0
20111009,KAN,IND,28,24,1.5,1.0
20111009,NOR,CAR,30,27,-6.5,0.0
20111009,NYJ,NWE,21,30,7.5,0.0
20111009,OAK,HOU,25,20,4.5,1.0
20111009,PHI,BUF,24,31,-3,0.0
20111009,SDG,DEN,29,24,-3.5,1.0
20111009,SEA,NYG,36,25,10,1.0
20111009,TAM,SFO,3,48,3,0.0
20111009,TEN,PIT,17,38,3,0.0
20111010,CHI,DET,13,24,7,0.0
20111016,BUF,NYG,24,27,3,0.0
20111016,CAR,ATL,17,31,3.5,0.0
20111016,CLE,OAK,17,24,6.5,0.0
20111016,DAL,NWE,16,20,7,1.0
20111016,HOU,BAL,14,29,7,0.0
20111016,IND,CIN,17,27,4.5,0.0
20111016,JAX,PIT,13,17,12.5,1.0
20111016,MIN,CHI,10,39,2.5,0.0
20111016,NOR,TAM,20,26,-6.5,0.0
20111016,PHI,WAS,20,13,-3,1.0
20111016,SFO,DET,25,19,5,1.0
20111016,STL,GNB,3,24,14,0.0
20111017,MIA,NYJ,6,24,7.5,0.0
20111023,ATL,DET,23,16,4.5,1.0
20111023,CHI,TAM,24,18,-2,1.0
20111023,DEN,MIA,18,15,-1,1.0
20111023,GNB,MIN,33,27,-11,0.0
20111023,HOU,TEN,41,7,2.5,1.0
20111023,IND,NOR,7,62,14,0.0
20111023,KAN,OAK,28,0,3.5,1.0
20111023,PIT,ARI,32,20,-4.5,1.0
20111023,SDG,NYJ,21,27,-1,0.0
20111023,SEA,CLE,3,6,3,0.0
20111023,STL,DAL,7,34,14,0.0
20111023,WAS,CAR,20,33,2.5,0.0
20111024,BAL,JAX,7,12,-10.5,0.0
20111030,ARI,BAL,27,30,11.5,1.0
20111030,CIN,SEA,34,12,-1.5,1.0
20111030,CLE,SFO,10,20,9.5,0.0
20111030,DAL,PHI,7,34,3,0.0
20111030,DET,DEN,45,10,-3.5,1.0
20111030,IND,TEN,10,27,7.5,0.0
20111030,JAX,HOU,14,24,10,0.0
20111030,MIA,NYG,17,20,10,1.0
20111030,MIN,CAR,24,21,3,1.0
20111030,NOR,STL,21,31,-14,0.0
20111030,NWE,PIT,17,25,-3,0.0
20111030,WAS,BUF,0,23,4,0.0
20111031,SDG,KAN,20,23,-3,0.0
20111106,ATL,IND,31,7,-7,1.0
20111106,BAL,PIT,23,20,3.5,1.0
20111106,CIN,TEN,24,17,3,1.0
20111106,CLE,HOU,12,30,10.5,0.0
20111106,DEN,OAK,38,24,7.5,1.0
20111106,GNB,SDG,45,38,-6,1.0
20111106,MIA,KAN,31,3,4,1.0
20111106,NYG,NWE,24,20,9,1.0
20111106,NYJ,BUF,27,11,2.5,1.0
20111106,SEA,DAL,13,23,11,1.0
20111106,SFO,WAS,19,11,-4.5,1.0
20111106,STL,ARI,13,19,3,0.0
20111106,TAM,NOR,16,27,9,0.0
20111107,CHI,PHI,30,24,8,1.0
20111110,OAK,SDG,24,17,7,1.0
20111113,ARI,PHI,21,17,13,1.0
20111113,BAL,SEA,17,22,-7,0.0
20111113,BUF,DAL,7,44,4.5,0.0
20111113,DEN,KAN,17,10,3.5,1.0
20111113,DET,CHI,13,37,3,0.0
20111113,HOU,TAM,37,9,-4,1.0
20111113,JAX,IND,17,3,-3,1.0
20111113,NOR,ATL,26,23,1,1.0
20111113,NWE,NYJ,37,16,2.5,1.0
20111113,NYG,SFO,20,27,4,0.0
20111113,PIT,CIN,24,17,-4,1.0
20111113,STL,CLE,13,12,3,1.0
20111113,TEN,CAR,30,3,3.5,1.0
20111113,WAS,MIA,9,20,4,0.0
20111114,MIN,GNB,7,45,13,0.0
20111117,NYJ,DEN,13,17,-6.5,0.0
20111120,ARI,SFO,7,23,10,0.0
20111120,BUF,MIA,8,35,3,0.0
20111120,CAR,DET,35,49,7,0.0
20111120,CIN,BAL,24,31,7,0.0
20111120,DAL,WAS,27,24,-7,0.0
20111120,JAX,CLE,10,14,1.5,0.0
20111120,OAK,MIN,27,21,2,1.0
20111120,PHI,NYG,17,10,6,1.0
20111120,SDG,CHI,20,31,4.5,0.0
20111120,SEA,STL,24,7,3,1.0
20111120,TAM,GNB,26,35,13.5,1.0
20111120,TEN,ATL,17,23,6.5,1.0
20111121,KAN,NWE,3,34,17,0.0
20111124,GNB,DET,27,15,-4.5,1.0
20111124,MIA,DAL,19,20,7,1.0
20111124,SFO,BAL,6,16,3.5,0.0
20111127,ARI,STL,23,20,2.5,1.0
20111127,BUF,NYJ,24,28,9.5,1.0
20111127,CAR,IND,27,19,-3.5,1.0
20111127,CHI,OAK,20,25,3,0.0
20111127,CLE,CIN,20,23,7,1.0
20111127,DEN,SDG,16,13,5.5,1.0
20111127,HOU,JAX,20,13,-6.5,1.0
20111127,MIN,ATL,14,24,10,0.0
20111127,NWE,PHI,38,20,-3.5,1.0
20111127,PIT,KAN,13,9,-10.5,0.0
20111127,TAM,TEN,17,23,3,0.0
20111127,WAS,SEA,23,17,3,1.0
20111128,NYG,NOR,24,49,7,0.0
20111201,PHI,SEA,14,31,-3,0.0
20111204,ATL,HOU,10,17,-2,0.0
20111204,BAL,CLE,24,10,-7,1.0
20111204,CAR,TAM,38,19,-2.5,1.0
20111204,CIN,PIT,7,35,7,0.0
20111204,DAL,ARI,13,19,-4.5,0.0
20111204,DEN,MIN,35,32,1.5,1.0
20111204,DET,NOR,17,31,9,0.0
20111204,GNB,NYG,38,35,-7,0.0
20111204,IND,NWE,24,31,20.5,1.0
20111204,KAN,CHI,10,3,9,1.0
20111204,NYJ,WAS,34,19,-3,1.0
20111204,OAK,MIA,14,34,3,0.0
20111204,STL,SFO,0,26,14.5,0.0
20111204,TEN,BUF,23,17,1,1.0
20111205,SDG,JAX,38,14,-3,1.0
20111208,CLE,PIT,3,14,14,1.0
20111211,ATL,CAR,31,23,-3,1.0
20111211,BUF,SDG,10,37,7,0.0
20111211,CHI,DEN,10,13,3.5,1.0
20111211,HOU,CIN,20,19,3,1.0
20111211,IND,BAL,10,24,16.5,1.0
20111211,KAN,NYJ,10,37,10.5,0.0
20111211,MIN,DET,28,34,10,1.0
20111211,NOR,TEN,22,17,-3.5,1.0
20111211,NWE,WAS,34,27,-7.5,0.0
20111211,NYG,DAL,37,34,4.5,1.0
20111211,OAK,GNB,16,46,11.5,0.0
20111211,PHI,MIA,26,10,3,1.0
20111211,SFO,ARI,19,21,-3.5,0.0
20111211,TAM,JAX,14,41,-3,0.0
20111212,STL,SEA,13,30,9.5,0.0
20111215,JAX,ATL,14,41,13.5,0.0
20111217,DAL,TAM,31,15,-7,1.0
20111218,BAL,SDG,14,34,-2.5,0.0
20111218,CAR,HOU,28,13,6,1.0
20111218,CIN,STL,20,13,-7,0.0
20111218,CLE,ARI,17,20,6.5,1.0
20111218,DET,OAK,28,27,-1.5,0.0
20111218,GNB,KAN,14,19,-11.5,0.0
20111218,MIA,BUF,30,23,1.5,1.0
20111218,NOR,MIN,42,20,-7.5,1.0
20111218,NWE,DEN,41,23,-7.5,1.0
20111218,NYJ,PHI,19,45,3,0.0
20111218,SEA,CHI,38,14,3.5,1.0
20111218,TEN,IND,13,27,-6.5,0.0
20111218,WAS,NYG,23,10,6,1.0
20111219,PIT,SFO,3,20,3,0.0
20111222,HOU,IND,16,19,-7,0.0
20111224,ARI,CIN,16,23,4,0.0
20111224,CLE,BAL,14,20,11,1.0
20111224,DEN,BUF,14,40,-3,0.0
20111224,JAX,TEN,17,23,8.5,1.0
20111224,MIA,NWE,24,27,7.5,1.0
